#Each row in the output file: dx1_f,dy1_f,dz1_f(0),dx2_f,dy2_f,dz2_f(0),dx3_f(0),dy3_f(0),dz3_f(1) 
#the fact is: dx will change dx1(=dx*dx1_f) dy1(=dx*dy1_f) and dz1(=dx*dz1_f), dy will change dx2 dy2 and dz2, dz will change dx3 dy3 and dz3
#eg (dx1_f=0.1,dy1_f=0.2, dz1_f=0.3,dx=1)-->(dx1=0.1,dy1=0.2,dz1=0.3)
#from top to bottom: Fe2 Fe3 Fe4 Fe6<--|--> Fe9 Fe8 Fe12 Fe10 + one duplicate
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158461512e-01,-4.308752276920356228e-01,0.000000000000000000e+00,-4.997145860422547159e-01,5.694263849673488753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.665334536937734811e-16,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920355118e-01,0.000000000000000000e+00,-4.997145860422547714e-01,5.694263849673487643e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158461512e-01,-4.308752276920356228e-01,0.000000000000000000e+00,-4.997145860422547159e-01,5.694263849673488753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.665334536937734811e-16,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920355118e-01,0.000000000000000000e+00,-4.997145860422547714e-01,5.694263849673487643e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158461512e-01,-4.308752276920356228e-01,0.000000000000000000e+00,-4.997145860422547159e-01,5.694263849673488753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.665334536937734811e-16,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920355118e-01,0.000000000000000000e+00,-4.997145860422547714e-01,5.694263849673487643e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158461512e-01,-4.308752276920356228e-01,0.000000000000000000e+00,-4.997145860422547159e-01,5.694263849673488753e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.665334536937734811e-16,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920355118e-01,0.000000000000000000e+00,-4.997145860422547714e-01,5.694263849673487643e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
