#Each row in the output file: dx1_f,dy1_f,dz1_f(0),dx2_f,dy2_f,dz2_f(0),dx3_f(0),dy3_f(0),dz3_f(1) 
#the fact is: dx will change dx1(=dx*dx1_f) dy1(=dx*dy1_f) and dz1(=dx*dz1_f), dy will change dx2 dy2 and dz2, dz will change dx3 dy3 and dz3
#eg (dx1_f=0.1,dy1_f=0.2, dz1_f=0.3,dx=1)-->(dx1=0.1,dy1=0.2,dz1=0.3)
#from top to bottom: O1 O2 O3 O4 O5 O6 (first half)<--|-->(second half) O8 O7 O10 O9 O12 O11 + one duplicate
1.000000000000000000e+00,-2.363751814158338830e-17,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-7.914866937284121532e-17,0.000000000000000000e+00,3.000000000000646464e-04,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-5.551115123125783935e-17,0.000000000000000000e+00,4.110481486435668685e-17,-9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.346700528870314970e-16,0.000000000000000000e+00,-4.111836739151275566e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920356228e-01,0.000000000000000000e+00,4.995646054316399964e-01,-5.692971223990411778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.363751814158338830e-17,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-7.914866937284121532e-17,0.000000000000000000e+00,3.000000000000646464e-04,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-5.551115123125783935e-17,0.000000000000000000e+00,4.110481486435668685e-17,-9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.346700528870314970e-16,0.000000000000000000e+00,-4.111836739151275566e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920356228e-01,0.000000000000000000e+00,4.995646054316399964e-01,-5.692971223990411778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.363751814158338830e-17,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-7.914866937284121532e-17,0.000000000000000000e+00,3.000000000000646464e-04,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-5.551115123125783935e-17,0.000000000000000000e+00,4.110481486435668685e-17,-9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-1.346700528870314970e-16,0.000000000000000000e+00,-4.111836739151275566e-17,9.999999999999997780e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.999353687158463178e-01,-4.308752276920356228e-01,0.000000000000000000e+00,4.995646054316399964e-01,-5.692971223990411778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,-2.363751814158338830e-17,0.000000000000000000e+00,1.439278383974507136e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-7.914866937284121532e-17,0.000000000000000000e+00,3.000000000000646464e-04,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,7.703719777548943412e-33,0.000000000000000000e+00,1.440633636690114017e-17,9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.000000000000000000e+00,-5.551115123125783935e-17,0.000000000000000000e+00,4.110481486435668685e-17,-9.999999999999998890e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
